,file,accuracy,f1score,cosine,jaccard,logloss,person
130,ILSVRC2012_val_00018867.JPEG,0.8125,0.4,0.5,0.25,6.758185010459466,4
131,ILSVRC2012_val_00021683.JPEG,0.8125,0.0,0.0,0.0,6.758185010459466,4
132,ILSVRC2012_val_00021882.JPEG,0.6875,0.28571428571428575,0.28867513459481287,0.16666666666666666,11.26364168409911,4
133,ILSVRC2012_val_00023283.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,4
134,ILSVRC2012_val_00023750.JPEG,0.75,0.0,0.0,0.0,9.010913347279288,4
135,ILSVRC2012_val_00025106.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,4
136,ILSVRC2012_val_00026219.JPEG,0.75,0.0,0.0,0.0,9.010913347279288,4
137,ILSVRC2012_val_00030117.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,4
138,ILSVRC2012_val_00030263.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,4
139,ILSVRC2012_val_00030540.JPEG,0.875,0.0,1.0,0.0,4.505456673639644,4
140,ILSVRC2012_val_00030756.JPEG,1.0,1.0,1.0,1.0,2.220446049250313e-16,4
141,ILSVRC2012_val_00036975.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,4
142,ILSVRC2012_val_00039246.JPEG,0.75,0.5,0.5163977794943222,0.3333333333333333,9.010913347279288,4
143,ILSVRC2012_val_00040002.JPEG,0.6875,0.0,0.0,0.0,11.26364168409911,4
144,ILSVRC2012_val_00040676.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,4
145,ILSVRC2012_val_00040913.JPEG,0.6875,0.28571428571428575,0.28867513459481287,0.16666666666666666,11.26364168409911,4
146,ILSVRC2012_val_00041922.JPEG,1.0,1.0,1.0,1.0,2.220446049250313e-16,4
147,ILSVRC2012_val_00046002.JPEG,0.6875,0.28571428571428575,0.28867513459481287,0.16666666666666666,11.26364168409911,4
148,ILSVRC2012_val_00049179.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,4
149,ILSVRC2012_val_00049472.JPEG,0.8125,0.0,0.0,0.0,6.758185010459466,4
150,ILSVRC2012_val_00001470.JPEG,0.875,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,5
151,ILSVRC2012_val_00003768.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,5
152,ILSVRC2012_val_00003808.JPEG,1.0,1.0,1.0,1.0,2.220446049250313e-16,5
153,ILSVRC2012_val_00007306.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,5
154,ILSVRC2012_val_00009634.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,5
155,ILSVRC2012_val_00010411.JPEG,0.6875,0.28571428571428575,0.28867513459481287,0.16666666666666666,11.26364168409911,5
156,ILSVRC2012_val_00014415.JPEG,0.75,0.5,0.5,0.3333333333333333,9.010913347279288,5
157,ILSVRC2012_val_00015178.JPEG,0.75,0.5,0.5,0.3333333333333333,9.010913347279288,5
158,ILSVRC2012_val_00015410.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,5
159,ILSVRC2012_val_00017515.JPEG,0.8125,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,5
160,ILSVRC2012_val_00018867.JPEG,0.875,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,5
161,ILSVRC2012_val_00021683.JPEG,0.75,0.3333333333333333,0.35355339059327373,0.2,9.010913347279288,5
162,ILSVRC2012_val_00021882.JPEG,0.6875,0.28571428571428575,0.28867513459481287,0.16666666666666666,11.26364168409911,5
163,ILSVRC2012_val_00023283.JPEG,0.9375,0.6666666666666666,0.7071067811865475,0.5,2.252728336819822,5
164,ILSVRC2012_val_00023750.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,5
165,ILSVRC2012_val_00025106.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,5
166,ILSVRC2012_val_00026219.JPEG,0.875,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,5
167,ILSVRC2012_val_00030117.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,5
168,ILSVRC2012_val_00030263.JPEG,1.0,1.0,1.0,1.0,2.220446049250313e-16,5
169,ILSVRC2012_val_00030540.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,5
170,ILSVRC2012_val_00030756.JPEG,0.9375,0.6666666666666666,0.7071067811865475,0.5,2.252728336819822,5
171,ILSVRC2012_val_00036975.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,5
172,ILSVRC2012_val_00039246.JPEG,0.6875,0.4444444444444445,0.44721359549995787,0.2857142857142857,11.26364168409911,5
173,ILSVRC2012_val_00040002.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,5
174,ILSVRC2012_val_00040676.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,5
175,ILSVRC2012_val_00040913.JPEG,0.9375,0.8571428571428571,0.8660254037844387,0.75,2.252728336819822,5
176,ILSVRC2012_val_00041922.JPEG,1.0,1.0,1.0,1.0,2.220446049250313e-16,5
177,ILSVRC2012_val_00046002.JPEG,0.8125,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,5
178,ILSVRC2012_val_00049179.JPEG,0.8125,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,5
179,ILSVRC2012_val_00049472.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,5
180,ILSVRC2012_val_00001470.JPEG,0.625,0.0,0.0,0.0,13.516370020918933,6
181,ILSVRC2012_val_00003768.JPEG,0.6875,0.0,0.0,0.0,11.26364168409911,6
182,ILSVRC2012_val_00003808.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,6
183,ILSVRC2012_val_00007306.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,6
184,ILSVRC2012_val_00009634.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,6
185,ILSVRC2012_val_00010411.JPEG,0.6875,0.28571428571428575,0.28867513459481287,0.16666666666666666,11.26364168409911,6
186,ILSVRC2012_val_00014415.JPEG,0.6875,0.5454545454545454,0.5669467095138409,0.375,11.26364168409911,6
187,ILSVRC2012_val_00015178.JPEG,0.625,0.25,0.25,0.14285714285714285,13.516370020918933,6
188,ILSVRC2012_val_00015410.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,6
189,ILSVRC2012_val_00017515.JPEG,0.875,0.6666666666666666,0.6666666666666666,0.5,4.505456673639644,6
190,ILSVRC2012_val_00018867.JPEG,0.875,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,6
191,ILSVRC2012_val_00021683.JPEG,0.875,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,6
192,ILSVRC2012_val_00021882.JPEG,0.75,0.5,0.5,0.3333333333333333,9.010913347279288,6
193,ILSVRC2012_val_00023283.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,6
194,ILSVRC2012_val_00023750.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,6
195,ILSVRC2012_val_00025106.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,6
196,ILSVRC2012_val_00026219.JPEG,0.875,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,6
197,ILSVRC2012_val_00030117.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,6
198,ILSVRC2012_val_00030263.JPEG,0.9375,0.6666666666666666,0.7071067811865475,0.5,2.252728336819822,6
199,ILSVRC2012_val_00030540.JPEG,0.875,0.0,1.0,0.0,4.505456673639644,6
200,ILSVRC2012_val_00030756.JPEG,0.9375,0.6666666666666666,0.7071067811865475,0.5,2.252728336819822,6
201,ILSVRC2012_val_00036975.JPEG,0.625,0.0,0.0,0.0,13.516370020918933,6
202,ILSVRC2012_val_00039246.JPEG,0.8125,0.7272727272727272,0.7302967433402214,0.5714285714285714,6.758185010459466,6
203,ILSVRC2012_val_00040002.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,6
204,ILSVRC2012_val_00040676.JPEG,0.875,0.7499999999999999,0.7745966692414834,0.6,4.505456673639644,6
205,ILSVRC2012_val_00040913.JPEG,0.75,0.5,0.5,0.3333333333333333,9.010913347279288,6
206,ILSVRC2012_val_00041922.JPEG,0.875,0.6666666666666666,0.6666666666666666,0.5,4.505456673639644,6
207,ILSVRC2012_val_00046002.JPEG,0.8125,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,6
208,ILSVRC2012_val_00049179.JPEG,0.5625,0.0,0.0,0.0,15.769098357738756,6
209,ILSVRC2012_val_00049472.JPEG,0.75,0.0,0.0,0.0,9.010913347279288,6
